year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,post2016,HHI_dom,inv_mu_j,mu_j,ln_mu_j,d_inv_mu_j,d_ln_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu,neg_exit_inv_mu,decomp_total_j,decomp_gap_j,dom_M,S_j,L_S_j,dS_j,S_bar_j,inv_mu_bar_j,ln_mu_lag_j,dln_dom_j,inv_mu_M,mu_M,ln_mu_M,d_inv_mu_M,d_ln_mu_M,c_mfg_total_invmu,c_mfg_within_firm,c_mfg_between_firm,c_mfg_entry,c_mfg_exit,c_mfg_between_sector,c_mfg_decomp_sum,c_mfg_decomp_gap,c_BF_AE_mu,valid_sector_bfs,w_sector_valid,wden_sector,wS_bfs,mean_lnmu_sec,mean_dlny_sec,bfs_sector_cov_contrib,bfs_firm_cov_contrib,bfs_firm_within_sector_cov
2021,739.815,2511,,,,,.57211804,1,.065073118,.7198329303648212,1.389211243077177,.3287361350577219,-.0911488230689095,.1192264110892273,45,64996848.52978516,-.0004187928113916,-.1380783847994899,.1205950267096401,.0732466721676676,-.0732466721676676,-.091148823068909,-4.99600361081e-16,9779432450.833601,.006646280227054,.0036855685147511,.0029607117123029,.0051659243709025,.765407341899276,.2095097239684945,.1440592786840078,.6948166726812274,1.439228561026178,.3641072485282721,.003415131866735,-.0049272744260234,.001795282555373,-2.16345199073e-06,-.0007133024931305,.000622984787489,-.0003783867688385,.0022661504818438,.001795282555373,-2.60208521397e-18,-.0004394171068372,1,.0036855685147511,.9999828337999823,.0036856317830435,.3950086314813087,-.5748877713746393,-.0004915302003387,-.0002158453559199,-7.94791644761e-06
2022,1462.8676,2511,,,,,.57211804,1,.10908473,.7779840009146239,1.285373476606674,.2510493193922852,.0581510705498027,-.0776868156654367,30,40564201.93359375,-.0021352633584633,.1911857675308453,.0000872858215206,.1309867194440998,-.1309867194440998,.0581510705498027,0,6006623720.474208,.0067532450543433,.006646280227054,.0001069648272894,.0066997626406986,.7489084656397226,.3287361350577219,-.4714528326777732,.6698078886456397,1.492965396424359,.4007643410777132,-.0250087840355877,.0366570925494411,.0004697052346689,-.0000143057576771,.0012808992627365,5.84794286086e-07,-.0008775799293593,.0000801068646827,.0004697052346689,0,.00051632834686,1,.006646280227054,.9987334596981574,.006654708683799,.3854250079709436,-.5267414506270092,-.0000208575169421,.0000798767998823,.000077257525607
2023,,2511,,,,,,,,,,,,,,,0,0,0,.7779840009146241,-.7779840009146241,-.7779840009146241,,291717318.550293,,.0067532450543433,,,,.2510493193922852,,.8513816659500248,1.174561351264403,.1608947598227348,.1815737773043852,-.2398695812549784,,,,,,,,,,0,,.5415886374334151,,.4312438358676494,-3.581101151834354,,0,0
2009,175.50667,2512,,,,,.50218642,0,.57926607,.7345599776307052,1.361359222463306,.3084836289338704,,,15,101565104.2304688,0,0,0,0,0,0,,34904789517.3689,.0029097755819421,,,,,,,.8127624998933359,1.230371726219205,.2073163401645151,,,,,,,,,,,,0,,0,,0,0,,0,0
2010,129.72084,2512,,,,,.50218642,0,.10945317,.726635140386713,1.37620649541915,.3193307975971863,-.0079248372439923,.0108471686633159,18,58256927.65625,.0320398029551658,.4477829307708844,.0405479251791017,.5282954961491443,-.5282954961491443,-.0079248372439925,1.66533453694e-16,48994087580.95415,.0011890603648857,.0029097755819421,-.0017207152170564,.0020494179734139,.730597559008709,.3084836289338704,-.5558369987539002,.8125128630104157,1.230749746280855,.2076235335061251,-.0002496368829202,.0003071933416099,-.0012733916412148,.000065662948041,.0009176943865098,.0000830996466467,-.0010826982850817,-.0012571503373306,-.0012733916412148,2.16840434497e-19,-.0000315628265097,1,.0029097755819421,1,.0029097755819421,.2139134222127216,.2423887504265057,-.0002196542277062,.0000131671112291,.0000267083574933
2011,141.15584,2512,.00029243738,.0052454682596004,2002089.1,,.50218642,0,.1107336,.7081497748335994,1.412130647411389,.3450996612860561,-.0184853655531135,.0257688636888698,19,69845315.30078125,.025058978650387,-.0788526336196462,.1540858908905764,.1187776014744306,-.1187776014744306,-.0184853655531134,-9.71445146547e-17,52720547971.2946,.0013248214972805,.0011890603648857,.0001357611323949,.0012569409310831,.7173924576101562,.3193307975971863,.1814200003668702,.7957488835954395,1.256677854804761,.2284716157798389,-.0167639794149762,.0208480822737139,.000074158999827,.0000314976559568,-.0000991131027202,.0001936768631628,-.0001492964289891,.0000973940124167,.000074158999827,-1.21972744405e-19,-.0000306407344606,1,.0011890603648857,.9999679462905113,.0011890984799029,.2140537083613425,-.0447624509821984,.0000283146109926,-6.12465182426e-06,-9.10627123876e-06
2012,141.99667,2512,-.000079914906,-.0066722676272573,1932580.1,-.00023981475,.50218642,0,.27011362,.7534944687098883,1.327149755607591,.2830336017389629,.0453446938762889,-.0620660595470932,21,276672239.8564453,.0003922014765016,-.333835141841864,.5297293356660872,.1509417014244357,-.1509417014244357,.045344693876289,-1.11022302463e-16,48138250426.83725,.0057474510893773,.0013248214972805,.0044226295920968,.0035361362933289,.7308221217717439,.3450996612860561,1.376550540516952,.8230434608768082,1.215002666972988,.1947462718295989,.0272945772813687,-.0337253439502401,.0033925005600325,1.38687787535e-06,-.0011804865610556,.0018731951294899,-.0005337504285838,.0032321555423067,.0033925005600325,-4.33680868994e-19,.0000822264499395,1,.0013248214972805,.9999999999999999,.0013248214972805,.2456764570343572,-.2119017941355933,.000209227761949,-.000038009998796,-4.79929955921e-06
2013,149.26416,2512,-.00030250844,-.0017742617481389,1941574.5,.0036682291,.50218642,0,.25084001,.7519167349514495,1.329934490771201,.2851296859613447,-.0015777337584388,.0020960842223819,24,221292908.8398438,-.0048873858637086,-.0483917005506663,.0970183911512228,.0453170384952869,-.0453170384952869,-.0015777337584389,5.55111512313e-17,38495355544.19742,.0057485612409989,.0057474510893773,1.11015162151e-06,.0057480061651881,.7527056018306689,.2830336017389629,-.2233463526354562,.8204841007790834,1.218792660394588,.1978607461180024,-.0025593600977248,.0031144742884035,-8.23320602614e-06,-.0000280927240763,-.0002781557931092,.0005576623104739,-.000260482616659,8.35617344392e-07,-8.23320602614e-06,2.28698895759e-19,-.0000120471415474,1,.0057474510893773,.9999710684385569,.0057476173769226,.2005205586575264,-.33708992349744,.0000539432752365,-.0000558639013479,.0000268244444829
2014,158.45334,2512,.00028447402,.0090889301014521,1814205.1,-.00086170249,.50218642,0,.25984457,.7648553813242662,1.307436705575119,.2680685070472415,.0129386463728167,-.0170611789141032,20,260664553.7793274,.0113103257561135,.0310680531629778,.0115792682004556,.0410190007467303,-.0410190007467303,.0129386463728166,7.28583859910e-17,43193072503.97827,.0060348694517001,.0057485612409989,.0002863082107013,.0058917153463495,.7583860581378579,.2851296859613447,.1637471427948149,.8274373802738019,1.208550669621786,.1894218479794279,.0069532794947185,-.0084388981385745,.000293362976722,.0000666372198295,.0001830441256015,.0000682217521561,-.0002416722761914,.0002171321553262,.000293362976722,4.33680868994e-19,.0000980772318314,1,.0057485612409989,1,.0057485612409989,.2018425284670537,.0487115498836623,.0000550768936473,.0000608862494222,-.0000465152405633
2015,165.23334,2512,.00059420097,-.0035567494163669,1633621.6,.00085251685,.50218642,0,.25453374,.7424680759794923,1.346859255437699,.2977754045434226,-.022387305344774,.0297068974961811,17,258810637.1953125,-.0211162306242192,.0262441931124208,.0010976563326638,.0286129241656391,-.0286129241656391,-.0223873053447738,-1.35308431126e-16,37598970672.26463,.006883450067058,.0060348694517001,.0008485806153579,.0064591597593791,.7536617286518792,.2680685070472415,-.007137682365201,.7305283574578674,1.368872254979745,.3139872293006585,-.0969090228159345,.1245653813212307,.0004949395516672,-.0001363931071177,.0001695154360691,7.08993761357e-06,-.0001848154483689,.0006395427334711,.0004949395516672,-8.67361737988e-19,-.0001792772482045,1,.0060348694517001,1,.0060348694517001,.1942880597131819,-.1772452845594487,.0000757413229719,.0000929750521842,2.99903124282e-06
2016,176.15416,2512,-.0001856289,.0012770664180373,1771252.5,.0010325829,.50218642,1,.2295191,.727469734811381,1.374627633490871,.3181828824357019,-.0149983411681113,.0204074778922794,20,247962821.2851563,-.0083584717779222,-.0177551940087906,.0936227248267055,.082507400208104,-.082507400208104,-.0149983411681114,1.45716771982e-16,35308734262.97771,.0070227049046375,.006883450067058,.0001392548375795,.0069530774858478,.7349689053954367,.2977754045434226,-.0428178430192716,.71100448297842,1.406460892920068,.3410765440251872,-.0195238744794474,.0270893147245286,-1.93665275424e-06,-.0000581171019352,-.0001234532397194,.0006509660601563,-.0005736803468028,.0001023479755468,-1.93665275424e-06,1.02999206386e-18,-.0001404738550661,1,.006883450067058,.999884768658954,.0068842433476511,.3413568653443097,-.1350208142320806,-.0000276632316227,.0000313475291909,-.0000352542094906
2017,205.39751,2512,.000026882832,-.0049975784030281,1876142.1,-.0029173398,.50218642,1,.15661678,.6455949119092418,1.548958923859333,.4375830432389265,-.0818748229021392,.1194001608032246,20,259376337.2939453,.0193918809653145,-.132123774777961,.033184805364996,.0023277344544887,-.0023277344544887,-.0818748229021391,-8.32667268469e-17,33110351575.41279,.007833693239505,.0070227049046375,.0008109883348675,.0074281990720713,.6865323233603113,.3181828824357019,.0450012260497807,.6964436494116977,1.435866348763067,.3617683944025606,-.0145608335667223,.0206918503773735,-.000051412777753,.0001440467521923,-.0009814417012042,.0002465033404191,-.0000172908749149,.0005567697057547,-.000051412777753,-5.42101086243e-19,-.0008385120948873,1,.0070227049046375,.9999969061919777,.0070227266316055,.3641137588137997,-.1394129161899887,-.0000594846236468,.0001163802430122,1.56037300256e-06
2018,280.78082,2512,5.6164768e-06,-.0079393449460952,1811174.3,.00074189738,.50218642,1,.1499217,.6335523809714628,1.578401455088278,.4564125976013366,-.012042530937779,.0188295543624101,21,179940804.2392578,.0004217437251739,-.015759994382391,.0149999051469554,.0117041854275173,-.0117041854275173,-.0120425309377791,1.09287578987e-16,22593021692.82323,.0079644417061936,.007833693239505,.0001307484666886,.0078990674728493,.6395736464403523,.4375830432389265,-.3656521153390599,.6855391816725854,1.458705828542418,.377549623812213,-.0109044677391122,.0157812294096523,-.0000115014908149,3.33138214140e-06,-.0001244892589982,.0001184852628421,-.0000924521504067,.0000836232736065,-.0000115014908149,8.53809210832e-19,-.0001475049527117,1,.007833693239505,.9998832927146301,.0078346075952894,.3763055049511462,-.5052536225365065,.0000670206547614,-.000032214414294,-.000026665139044
2019,337.78418,2512,.00043829891,.0006005753887308,1486301,.0021449998,.50218642,1,.1376628,.5885116945324472,1.699201577964337,.5301584807163795,-.0450406864390156,.0737458831150429,19,153788660.1074219,.0171976983932032,-.0668195784405089,.0095776776722551,.0049964840639648,-.0049964840639648,-.0450406864390155,-1.24900090270e-16,19451951218.6379,.0079060788493069,.0079644417061936,-.0000583628568867,.0079352602777502,.611032037751955,.4564125976013366,-.1570486085326266,.708845050759099,1.410745548592184,.3441183225136916,.0233058690865136,-.0334313012985213,-.0003930711453546,.0001364682129283,-.000530230746575,.0000760013651857,-.0000396484015212,-.0000356615753725,-.0003930711453546,-1.02999206386e-18,-.0005873447871415,1,.0079644417061936,1,.0079644417061936,.3927693494369202,-.204022684625251,.0000238103577935,.0000598223405628,.0000341265436148
2020,367.51917,2512,,,,,.50218642,1,.22491388,.7538103954429434,1.326593538700662,.2826144075265711,.1652987009104961,-.2475440731898084,17,136031463.9101563,-.0038175937503273,.1828228546413224,.000654263885276,.014360823865775,-.014360823865775,.1652987009104962,-5.55111512313e-17,15269459372.46808,.0089087282392873,.0079060788493069,.0010026493899804,.0084074035442971,.6711610449876952,.5301584807163795,-.1226931116732644,.6914015408144923,1.446337534657457,.3690345229542955,-.0174435099446066,.0249162004406038,.0020626720962381,-.0000320960512272,.00153706551609,5.50066050798e-06,-.0001207372414681,.0006729392123355,.0020626720962381,-4.33680868994e-19,.0019571029613172,1,.0079060788493069,.9999870816574683,.0079061809840609,.3671576882058946,-.3166795987238156,.0002499930563059,.0000716438660516,.0000416082308925
2021,739.815,2512,,,,,.50218642,1,.16313255,.725813507240556,1.377764384410348,.320462174235033,-.0279968882023873,.0378477667084618,14,58814424.04736328,.0145920437775213,-.0171953269874059,0,.0253936049925027,-.0253936049925027,-.0279968882023873,-4.16333634234e-17,9779432450.833601,.0060140937976774,.0089087282392873,-.0028946344416099,.0074614110184823,.7398119513417497,.2826144075265711,-.8384990795090985,.6948166726812274,1.439228561026178,.3641072485282721,.003415131866735,-.0049272744260234,-.002350381444785,.0001088772362238,-.0001283014022502,0,-.00018947212409,-.0021414851546685,-.002350381444785,-4.33680868994e-19,-.0003371754680696,1,.0089087282392873,.9999828337999823,.0089088811709234,.3950086314813087,-.5748877713746393,.0002639557915724,-.0001973246166403,-.0001325572792923
2022,1462.8676,2512,,,,,.50218642,1,.081387192,.4155258029730912,2.406589417179367,.8782105655965525,-.3102877042674648,.5577483913615195,11,38234035,-.0080664459481317,-.1805952184126898,.0001998695935471,.1218259095001906,-.1218259095001906,-.310287704267465,1.66533453694e-16,6006623720.474208,.0063653121585884,.0060140937976774,.000351218360911,.0061897029781329,.5706696551068237,.320462174235033,-.4306610442276941,.6698078886456397,1.492965396424359,.4007643410777132,-.0250087840355877,.0366570925494411,-.0017201590662941,-.0000499289045081,-.0011178307612456,1.23713341842e-06,-.0007540661948471,.0002004296608883,-.0017201590662941,6.50521303491e-19,-.0033543511411519,1,.0060140937976774,.9987334596981574,.0060217205494397,.3854250079709436,-.5267414506270092,-.0000375855049833,-.0000421359818525,-.0000249499680701
2023,2216.7917,2512,,,,,.50218642,1,1,.7097392210457454,1.408968210220337,.3428576707176162,.2942134180726542,-.5353528948789363,1,1779582,.0036900708541026,.6885932976693765,0,.398069950450825,-.398069950450825,.2942134180726541,5.55111512313e-17,291717318.550293,.0061003645887181,.0063653121585884,-.0002649475698703,.0062328383736532,.5626325120094183,.8782105655965525,-3.067347582255913,.8513816659500248,1.174561351264403,.1608947598227348,.1815737773043852,-.2398695812549784,.00168471656542,.000022999615221,.0042918907295541,0,-.0024811056625681,-.0001490681167869,.00168471656542,0,.0034076882909084,1,.0063653121585884,.5415886374334151,.0117530385954062,.4312438358676494,-3.581101151834354,.0026988591013029,.0002722820224041,0
2009,175.50667,2513,,,,,.56240314,0,.52980739,.8670051303438557,1.153395712437593,.1427103848674812,,,2,15831753,0,0,0,0,0,0,,34904789517.3689,.000453569645281,,,,,,,.8127624998933359,1.230371726219205,.2073163401645151,,,,,,,,,,,,0,,0,,0,0,,0,0
2010,173.83667,2513,,,,,.56240314,0,1,.8545160466848953,1.170253038406372,.1572199975684148,-.0124890836589604,.0145096127009335,1,7209337,-.0068019243535839,.5346488261834764,0,.540335985488853,-.540335985488853,-.0124890836589604,0,48994087580.95415,.0001471470815348,.000453569645281,-.0003064225637461,.0003003583634079,.8607605885143755,.1427103848674812,-.7866406154132868,.8125128630104157,1.230749746280855,.2076235335061251,-.0002496368829202,.0003071933416099,-.0002675076670325,-2.04301486687e-06,.0001605862464304,0,-.0001622944322918,-.0002637564663042,-.0002675076670325,0,-6.58111988593e-06,1,.000453569645281,1,.000453569645281,.2139134222127216,.2423887504265057,.0000332330553325,-5.21199527755e-07,0
2011,186.6875,2513,-.014748345,.0052454682596004,286605.44,,.56240314,0,1,.7725035912643433,1.294492363929749,.2581186213351613,-.082012455420552,.1008986237667465,1,64071776,0,0,.7725035912643433,.8545160466848953,-.8545160466848953,-.082012455420552,0,52720547971.2946,.0012153093711182,.0001471470815348,.0010681622895833,.0006812282263265,.8135098189746193,.1572199975684148,2.184626963496861,.7957488835954395,1.256677854804761,.2284716157798389,-.0167639794149762,.0208480822737139,.0008130913112916,0,0,.0005262512513079,-.0005821204508507,.0008689605108345,.0008130913112916,0,-.0000148469380182,1,.0001471470815348,.9999679462905113,.0001471517982958,.2140537083613425,-.0447624509821984,-.0000186447910875,0,0
2012,188.41917,2513,.065562569,-.0066722676272573,610675.06,.12253001,.56240314,0,.45383883,.7285820723147183,1.372528968250594,.3166550003723273,-.043921518949625,.058536379037166,4,125389315.9375,.0397177895735332,-.2772561389417423,.1936168304185841,0,0,-.043921518949625,-5.55111512313e-17,48138250426.83725,.0026047750972602,.0012153093711182,.001389465726142,.0019100422341892,.7505428317895309,.2581186213351613,.6714194697603162,.8230434608768082,1.215002666972988,.1947462718295989,.0272945772813687,-.0337253439502401,.0009589615845896,.0000758626555341,-.000529570935067,.0003698163233493,0,.0010428535407731,.0009589615845896,0,-.0000711398099952,1,.0012153093711182,.9999999999999999,.0012153093711182,.2456764570343572,-.2119017941355933,.0000133567705005,.0000242925076331,0
2013,191.8875,2513,-.00021062129,-.0017742617481389,1022186.3,-.017580926,.56240314,0,.46987441,.7929720990143131,1.261078417819528,.2319672420591855,.0643900266995948,-.0846877583131418,4,26132050.8125,-.0040885988489116,.5929321072520183,.0105117601926222,.5349652418961341,-.5349652418961341,.0643900266995948,0,38495355544.19742,.000678836458141,.0026047750972602,-.0019259386391192,.0016418057777006,.7607770856645157,.3166550003723273,-1.568260863276972,.8204841007790834,1.218792660394588,.1978607461180024,-.0025593600977248,.0031144742884035,-.0013594940671761,-6.71268521284e-06,.0009734793594705,.0000172582686181,-.0008783090250141,-.0014652099850378,-.0013594940671761,2.16840434497e-19,.0002205925638969,1,.0026047750972602,.9999710684385569,.0026048504596513,.2005205586575264,-.33708992349744,-.0003724450346095,-4.26547322655e-06,-2.91608186575e-07
2014,213.78416,2513,.005262326,.0090889301014521,316350.22,-.088782251,.56240314,0,.57968962,.9369345072672665,1.067310460062652,.065141895379453,.1439624082529534,-.1668253466797326,4,27429850.5625,.0083888749243003,.1179213248268547,.0268672080821371,.0092149995803387,-.0092149995803387,.1439624082529534,-5.55111512313e-17,43193072503.97827,.0006350520806311,.000678836458141,-.0000437843775099,.000656944269386,.8649533031407898,.2319672420591855,.048469295544546,.8274373802738019,1.208550669621786,.1894218479794279,.0069532794947185,-.0084388981385745,.0000567038371556,5.51102330812e-06,.0000774677385834,.000017650258384,-6.05374116670e-06,-.0000378714419531,.0000567038371556,-1.35525271561e-20,.0001132471274682,1,.000678836458141,1,.000678836458141,.2018425284670537,.0487115498836623,-4.95404161066e-09,4.66078551266e-06,5.13013926032e-06
2015,229.50417,2513,.0075788004,-.0035567494163669,507520.13,.0089845583,.56240314,0,.54203945,.8265046192739225,1.209914592949876,.1905497727785124,-.110429887993344,.1254078773990595,5,112819288.5625,.0064803489580513,-.6830131442605351,.6029142055521669,.036811298243027,-.036811298243027,-.1104298879933439,-1.11022302463e-16,37598970672.26463,.0030005951371888,.0006350520806311,.0023655430565577,.0018178236089099,.8817195632705945,.065141895379453,1.414155465363756,.7305283574578674,1.368872254979745,.3139872293006585,-.0969090228159345,.1245653813212307,.0018850035332023,.0000117801313299,-.0012415974188326,.0010959916769999,-.0000669164470208,.0020857455907258,.0018850035332023,2.16840434497e-19,-.0000796405334698,1,.0006350520806311,1,.0006350520806311,.1942880597131819,-.1772452845594487,-.0001305180010425,-.0000161802545858,3.12764957773e-06
2016,245.16167,2513,.024217388,.0012770664180373,704046.88,.11941461,.56240314,1,.51746166,.8411150165204589,1.188898046472669,.1730268667425383,.0146103972465365,-.0175229060359741,5,103142951,.0126041507916421,-.0142254701729294,.0213139635573052,.0050822469294814,-.0050822469294814,.0146103972465365,-5.72458747072e-17,35308734262.97771,.0029211738441768,.0030005951371888,-.0000794212930119,.0029608844906828,.8338098178971907,.1905497727785124,-.0896714225305928,.71100448297842,1.406460892920068,.3410765440251872,-.0195238744794474,.0270893147245286,-.0000229625552535,.0000373194345972,-.0000421199740077,.0000631081841318,-.0000150479461113,-.0000662222538635,-.0000229625552535,-1.69406589451e-19,.000052579146641,1,.0030005951371888,.999884768658954,.0030009409396376,.3413568653443097,-.1350208142320806,-.0000205234648319,-7.39078280045e-06,-7.00528777794e-06
2017,289.73001,2513,-.054673955,-.0049975784030281,248992.92,-.065679044,.56240314,1,.42090526,.8069329676132019,1.239260310503689,.2145146778384962,-.0341820489072571,.0414878110959579,9,102808833.875,-.0409059983157418,-.0103986817567819,.0171226311652663,0,0,-.0341820489072574,3.19189119580e-16,33110351575.41279,.0031050360078733,.0029211738441768,.0001838621636965,.003013104926025,.8240239920668304,.1730268667425383,-.0032446178441425,.6964436494116977,1.435866348763067,.3617683944025606,-.0145608335667223,.0206918503773735,.0000485127341751,-.0001232540650291,-.0000313323192255,.0000515922843106,0,.0001515068341192,.0000485127341751,9.75781955237e-19,-.0001211931086257,1,.0029211738441768,.9999969061919777,.0029211828817558,.3641137588137997,-.1394129161899887,-.0000760091111903,-.0000503181313488,-.0000341347495695
2018,379.95334,2513,.024146467,-.0079393449460952,182310.47,-.075641818,.56240314,1,.35911778,.857222814754376,1.166557845624459,.1540574002978235,.0502898471411741,-.0604572775406727,11,96441216.234375,.0579607136499886,-.0133532829423717,.0056824164335574,0,0,.0502898471411743,-2.08166817117e-16,22593021692.82323,.004268628497135,.0031050360078733,.0011635924892618,.0036868322525041,.8320778911837889,.2145146778384962,-.0639376174255517,.6855391816725854,1.458705828542418,.377549623812213,-.0109044677391122,.0157812294096523,.0011536098150758,.0002136914284629,-.0000492313142287,.0000209501161794,0,.0009681995846622,.0011536098150758,-8.67361737988e-19,.0001877220237018,1,.0031050360078733,.9998832927146301,.0031053984304941,.3763055049511462,-.5052536225365065,-.0002217281852993,.0000971118447377,.0000868230388922
2019,439.90668,2513,.037452262,.0006005753887308,284082.22,-.0035505947,.56240314,1,.58691901,.8461158325784761,1.181871277544321,.1670990108068585,-.0111069821758999,.013041610509035,10,50969554.24707031,.017243534013365,.1956352262699985,.0001344600314428,.2241202024907061,-.2241202024907061,-.0111069821758998,-8.32667268469e-17,19451951218.6379,.0026202797690668,.004268628497135,-.0016483487280683,.0034444541331009,.8516693236664261,.1540574002978235,-.6377051856238687,.708845050759099,1.410745548592184,.3441183225136916,.0233058690865136,-.0334313012985213,-.0014421055370624,.0000593945620016,.0006738565637058,4.63141411040e-07,-.0007719717577805,-.0014038480464003,-.0014421055370624,-2.16840434497e-19,-.0000556697902674,1,.004268628497135,1,.004268628497135,.3927693494369202,-.204022684625251,.0004419105980645,.0000396918187605,.0000324219326642
2020,506.1225,2513,,,,,.56240314,1,.46524072,.9020691457945328,1.108562469586753,.1030641035488168,.0559533132160567,-.0640349072580417,12,50704195.58496094,.0345425314467981,.0202949903829875,.001115791386271,0,0,.0559533132160565,1.38777878078e-16,15269459372.46808,.003320628081724,.0026202797690668,.0007003483126572,.0029704539253954,.8740924891865045,.1670990108068585,-.0052198185875021,.6914015408144923,1.446337534657457,.3690345229542955,-.0174435099446066,.0249162004406038,.0007783759387896,.0001026069981292,.000060285333849,3.31440690327e-06,0,.0006121691999081,.0007783759387896,4.33680868994e-19,.0001677893720023,1,.0026202797690668,.9999870816574683,.0026203136191756,.3671576882058946,-.3166795987238156,-.0001632723486774,-.0000845914293703,-.000052742917599
2021,739.815,2513,,,,,.56240314,1,.5713309,.9006888626519998,1.110261313829936,.1045954054826127,-.001380283142533,.0015313019337959,7,26513338.58837891,.012149263716204,.0311365821713578,0,.0446661290300949,-.0446661290300949,-.001380283142533,1.38777878078e-17,9779432450.833601,.0027111326471833,.003320628081724,-.0006094954345407,.0030158803644536,.9013790042232663,.1030641035488168,-.6483607110130336,.6948166726812274,1.439228561026178,.3641072485282721,.003415131866735,-.0049272744260234,-.0005535491566918,.0000366407258843,.0000939042067868,0,-.000134707701498,-.0005493863878649,-.0005535491566918,1.08420217249e-19,-5.08488420296e-06,1,.003320628081724,.9999828337999823,.0033206850852683,.3950086314813087,-.5748877713746393,.0000712287703873,.0001099571732598,.0000836667479238
2022,1462.8676,2513,,,,,.56240314,1,.55544817,.9344341312886868,1.070166388957658,.0678141400831138,.033745268636687,-.036781265399499,4,14466779.06347656,.0246309282721237,.0862972820438911,0,.0771829416793276,-.0771829416793276,.0337452686366872,-1.52655665886e-16,6006623720.474208,.0024084710041292,.0027111326471833,-.0003026616430542,.0025598018256562,.9175614969703433,.1045954054826127,-.6057930275424894,.6698078886456397,1.492965396424359,.4007643410777132,-.0250087840355877,.0366570925494411,-.0001913294700128,.0000630502951586,.0002209039401251,0,-.0001975730350203,-.0002777106702763,-.0001913294700128,-4.06575814682e-19,.0000997188894293,1,.0027111326471833,.9987334596981574,.0027145707604536,.3854250079709436,-.5267414506270092,.0000602635331034,.0000783739764017,-.0000187625907413
2023,2216.7917,2513,,,,,.56240314,1,1,.8586799050197709,1.164578318595886,.1523590632081588,-.0757542262689159,.084544923125045,1,9716632,-.0285984304429915,.2891638437361108,0,.3363196395620353,-.3363196395620353,-.075754226268916,1.11022302463e-16,291717318.550293,.033308382403511,.0024084710041292,.0308999113993819,.0178584267038201,.8965570181542288,.0678141400831138,-.3980158654037815,.8513816659500248,1.174561351264403,.1608947598227348,.1815737773043852,-.2398695812549784,.0263506811281316,-.0005107229739105,.0051640113087562,0,-.0060061396321738,.0277035324254597,.0263506811281316,0,-.000203623995893,1,.0024084710041292,.5415886374334151,.0044470486226278,.4312438358676494,-3.581101151834354,-.0051444691068531,-.0006058934561881,0
2009,175.50667,2520,,,,,.56491816,0,.91389823,.5999071738509447,1.666924556978983,.5109803459832811,,,5,158422481.0859375,0,0,0,0,0,0,,34904789517.3689,.0045387032346121,,,,,,,.8127624998933359,1.230371726219205,.2073163401645151,,,,,,,,,,,,0,,0,,0,0,,0,0
2010,173.83667,2520,,,,,.56491816,0,.93164694,.5642679441956541,1.772207707856714,.5722260619369851,-.0356392296552906,.061245715953704,5,188308245.5742188,-.0339678509402589,.0036349610982722,2.08210872611e-06,.00530842192203,-.00530842192203,-.0356392296552906,-8.32667268469e-17,48994087580.95415,.0038434891814869,.0045387032346121,-.0006952140531252,.0041910962080495,.5820875590232995,.5109803459832811,.1728148289073879,.8125128630104157,1.230749746280855,.2076235335061251,-.0002496368829202,.0003071933416099,-.0005540428914485,-.0001423625312713,.0000152344716754,8.72631798673e-09,-.0000222481069881,-.0004046754511824,-.0005540428914485,-3.25260651746e-19,-.0002779761291052,1,.0045387032346121,1,.0045387032346121,.2139134222127216,.2423887504265057,-.0000938064215244,.0000587322848512,4.53474388328e-06
2011,186.6875,2520,.000052450599,.0052454682596004,672497.81,,.56491816,0,.87746143,.5239268073037723,1.908663550059963,.6464032851353467,-.0403411368918818,.0741772231983616,4,198619051.2782288,-.0498702792544598,.0095312244713041,0,2.08210872611e-06,-2.08210872611e-06,-.0403411368918818,3.46944695195e-17,52720547971.2946,.0037673935291108,.0038434891814869,-.0000760956523761,.0038054413552988,.5440973757497132,.5722260619369851,.0533084506318851,.7957488835954395,1.256677854804761,.2284716157798389,-.0167639794149762,.0208480822737139,-.000194919275412,-.0001897784230752,.0000362705157697,0,-7.92334265255e-09,-.0000414034447638,-.000194919275412,1.08420217249e-19,-.0002850993548756,1,.0038434891814869,.9999679462905113,.0038436123835216,.2140537083613425,-.0447624509821984,.0001350118265053,-.0000287988836629,-.0000462769512804
2012,188.41917,2520,.000015322461,-.0066722676272573,664313.94,.0033004431,.56491816,0,.77129352,.5777573837511715,1.730830324499461,.5486012497255456,.0538305764473992,-.0978020354098011,5,184243898.125,.0380533753103833,-.0311621500774944,.0469408910486307,1.53983412045e-06,-1.53983412045e-06,.0538305764473992,2.77555756156e-17,48138250426.83725,.0038273908272803,.0037673935291108,.0000599972981696,.0037973921781955,.5508420955274719,.6464032851353467,-.0751282617432878,.8230434608768082,1.215002666972988,.1947462718295989,.0272945772813687,-.0337253439502401,.0002374648473988,.0001445035897576,-.00011833490496,.0001782529725056,-5.84735404470e-09,.0000330490374497,.0002374648473988,1.08420217249e-19,.0003684587553367,1,.0037673935291108,.9999999999999999,.0037673935291108,.2456764570343572,-.2119017941355933,.0002064864081364,-.0000280246281652,-9.44618989843e-06
