isic4,year,inv_mu_j,ln_mu_j,HHI_dom,CR4_dom,CR10_dom,n_firms,dom_j,change_IP,output_IV,Z_input,ls_pre_filled,post2016,mu_j,d_inv_mu_j,d_ln_mu_j,ls_pre_x_post2016,S_jt,q75_dln_mu_model,q80_dln_mu_model,q85_dln_mu_model,q90_dln_mu_model,counterfactual_label,scenario,observed_output_shock,observed_input_shock,output_shock_model,input_shock_model
1393,2018,0.8367609375621714,0.17821686749460067,0.09022957760376465,0.472709152487909,0.6940095341388554,41,216869552.0,,0.00016290216,-0.00043337636029150417,0.48893288,1.0,1.1950844681079533,-0.04172330078361475,0.048659554425773854,0.48893287777900696,0.009721550159156322,0.0,0.01053381223416991,0.03515429161852485,0.042587052208274745,output-competition counterfactuals,observed,,,,
1393,2019,0.8369477542908759,0.17799363064294343,0.10000682927716682,0.5117106318935017,0.710039569546582,43,223366496.0,,0.0013848483,0.00012299664417092515,0.48893285,1.0,1.1948177109899458,0.0001868167287044642,-0.0002232368516572325,0.48893284797668457,0.011591805145144463,0.0,0.0,0.008318729533235945,0.05398214670613765,output-competition counterfactuals,observed,,,,
1394,2011,0.8857283554740335,0.12134497191781769,0.11076493365922464,0.5476155290181337,0.9423364160048836,15,34871216.0,,0.0009831688,-0.000356766662175545,0.5531322,0.0,1.1290143234319392,,,0.0,0.000680837023537606,0.03171395848671038,0.06734054592229538,0.08103474724335645,0.10373075372345948,output-competition counterfactuals,observed,,,,
1394,2012,0.9590945647873867,0.041765601256900035,0.25614831337917865,0.8077754986470983,0.9485926593280914,15,289421824.0,-0.020483827,0.00055207446,-0.0002366420096249211,0.5531322,0.0,1.042650054243276,0.07336620931335325,-0.07957937066091766,0.0,0.006170340813696384,-0.00021531628218875165,0.0010965603633946333,0.004934521635275826,0.0295263768129404,output-competition counterfactuals,observed,,,,
1394,2013,0.9743570657372773,0.025977445253762926,0.647641455309995,0.9042530982029251,0.9844807487092322,15,183885968.0,0.0035754181,-0.0015577428,-0.0012876141545490327,0.5531322,0.0,1.026317799874853,0.015262500949890567,-0.01578815600313711,0.0,0.0049021621234714985,-0.0007545250445364499,0.0,0.0,0.012536555821276588,output-competition counterfactuals,observed,,,,
1394,2014,0.9306749166101108,0.07184523925486219,0.522197299527529,0.8859175760650833,0.989355238861793,15,202352272.0,0.010423915,-0.00049394084,-0.0008053348170333763,0.5531322,0.0,1.0744890424708111,-0.0436821491271665,0.04586779400109926,0.0,0.00482562743127346,0.0,0.0,0.0,0.009301889820317705,output-competition counterfactuals,observed,,,,
1394,2015,0.9042810703887592,0.10061504834348697,0.4653665495423605,0.8941676574394406,0.9818093320650474,18,190810816.0,-0.0042872205,0.0002212429,-0.0017692123014754202,0.5531322,0.0,1.1058508606954367,-0.026393846221351658,0.02876980908862478,0.0,0.005196273326873779,0.0,0.005517032997774997,0.020382873379594945,0.05518359424323146,output-competition counterfactuals,observed,,,,
1394,2016,0.8398456904010785,0.1745371059235172,0.41488405038820225,0.8865450093265154,0.9771905807949982,18,154740144.0,-0.008054601,0.000111340894,-0.0007207492936842641,0.48893282,1.0,1.1906949234000808,-0.06443537998768067,0.07392205758003023,0.4889328181743622,0.004437950439751148,0.0,0.020232957111368258,0.041839801239508964,0.053505979972885774,output-competition counterfactuals,observed,,,,
1394,2017,0.7416296398969002,0.29890529803065374,0.2646033146635337,0.715505806840387,0.8931253555916638,21,63103108.0,-0.00027740374,0.00020517522,-0.0009228318314455919,0.48893285,1.0,1.3483819230027239,-0.09821605050417825,0.12436819210713654,0.48893284797668457,0.0019334623357281089,0.00807379268379882,0.04858182139736189,0.057277358109654286,0.10338794300167264,output-competition counterfactuals,observed,,,,
1394,2018,0.9634215985709808,0.03726416592689893,0.27130077412854225,0.8633968199714852,0.9710534659028057,20,99217744.0,,0.0007157998,-0.00043337636029150417,0.48893285,1.0,1.0379671801870283,0.22179195867408052,-0.26164113210375484,0.48893284797668457,0.004447605926543474,0.0,0.0024409811100785514,0.027828848504167492,0.11750429411184947,output-competition counterfactuals,observed,,,,
1394,2019,0.8592131010814975,0.15173830734390564,0.35119647316743224,0.8767011402562124,0.9719294942614536,20,80593864.0,,0.0011231148,0.00012299664417092515,0.48893285,1.0,1.1638556241068636,-0.10420849748948324,0.11447414141700671,0.48893284797668457,0.004182490985840559,0.0,0.00163541255436622,0.02536761493068074,0.12659700285919104,output-competition counterfactuals,observed,,,,
1399,2011,0.8313137784197563,0.18474796403685212,0.12151641051335778,0.4905443356468179,0.6722999178127695,137,1173408128.0,,-0.0004752745,-0.000356766662175545,0.48131618,0.0,1.2029152240215473,,,0.0,0.02291000448167324,0.0,0.0,0.03466602263012229,0.07270443559650887,output-competition counterfactuals,observed,,,,
1399,2012,0.8171934224925325,0.20187946490545705,0.04760853608188193,0.35773563481120824,0.5717438647596795,135,824100800.0,-0.0047766957,0.0014471638,-0.0002366420096249211,0.48131612,0.0,1.2237005003661028,-0.014120355927223827,0.017131500868604932,0.0,0.01756945066154003,0.0,0.0,0.03129236952646872,0.15747773127562192,output-competition counterfactuals,observed,,,,
1399,2013,0.8630865059867474,0.1472403542354254,0.03809340732670405,0.28890442855440657,0.5396303126461048,127,546439872.0,0.0021447148,-0.00039439826,-0.0012876141545490327,0.48131615,0.0,1.1586324117728182,0.04589308349421495,-0.05463911067003166,0.0,0.014567380771040916,0.0,0.0,0.018197995828898205,0.05799993218156669,output-competition counterfactuals,observed,,,,
1399,2014,0.866244844890398,0.1435876795602074,0.036844740054931824,0.27469141275137976,0.5087233053279554,108,563528384.0,0.009467278,0.0012846467,-0.0008053348170333763,0.48131615,0.0,1.1544080243577386,0.0031583389036505816,-0.0036526746752179873,0.0,0.013438831083476543,0.0,0.0,0.042186247554366015,0.09758985193263878,output-competition counterfactuals,observed,,,,
1399,2015,0.8775812127995315,0.13058577772572538,0.03800279115840094,0.2798969331976502,0.521727324031124,99,488131648.0,-0.0027979277,0.0015108729,-0.0017692123014754202,0.48131615,0.0,1.1394956790494022,0.011336367909133505,-0.013001901834482021,0.0,0.013293090276420116,0.0,0.0,0.050948923368469304,0.1222735344982432,output-competition counterfactuals,observed,,,,
1399,2016,0.8551182065355485,0.15651556634352623,0.04240820060224252,0.3004792959058729,0.5786596573160022,92,419750784.0,-0.00027320534,0.00026251722,-0.0007207492936842641,0.48893285,1.0,1.1694289659103738,-0.02246300626398301,0.025929788617800847,0.48893284797668457,0.012038460932672024,0.0,0.0,0.027288566102278596,0.08572761404338283,output-competition counterfactuals,observed,,,,
1399,2017,0.8822248513522584,0.1253083219594084,0.0392058137960745,0.2896098897395806,0.5455159770592243,95,362504576.0,-0.0031107888,-7.913447e-05,-0.0009228318314455919,0.48893285,1.0,1.1334978814836354,0.02710664481670988,-0.031207244384117844,0.48893284797668457,0.011107043363153934,0.0,0.0,0.008474644790375928,0.048701271288374294,output-competition counterfactuals,observed,,,,
1399,2018,0.885186831901354,0.12195654676162544,0.06642325608392396,0.3742329941934063,0.5541264803816053,103,326077056.0,,-0.00043797682,-0.00043337636029150417,0.48893285,1.0,1.1297050113726057,0.0029619805490956885,-0.003351775197782944,0.48893284797668457,0.014616964384913445,0.0,0.0,0.038730056722182424,0.09281549040352766,output-competition counterfactuals,observed,,,,
1399,2019,0.7606862761103105,0.2735342582743834,0.040597911496191415,0.2842763288304099,0.4944053152627138,108,387038240.0,,0.0011328335,0.00012299664417092515,0.48893285,1.0,1.3146023944501735,-0.12450055579104358,0.15157771151275795,0.48893284797668457,0.02008569799363613,0.0,0.050596097969036816,0.11360387942977006,0.16967142298237267,output-competition counterfactuals,observed,,,,
1410,2011,0.7620083838958213,0.2717977208680633,0.02536757839053744,0.2315048669104801,0.4179566246933996,263,1056062720.0,,-0.00017725356,-0.000356766662175545,0.67367506,0.0,1.312321519203542,,,0.0,0.02061891369521618,0.0,0.023664412644513765,0.08688794401927809,0.1588903554707083,output-competition counterfactuals,observed,,,,
1410,2012,0.7713463115271928,0.2596178343762999,0.030356559189579718,0.2686555626598963,0.42549214805796964,262,1097778176.0,-0.004912846,-0.0011435216,-0.0002366420096249211,0.67367506,0.0,1.2964345392669274,0.009337927631371534,-0.012179886491763381,0.0,0.02340412698686123,0.0,0.0,0.05422393935997554,0.16181666545864704,output-competition counterfactuals,observed,,,,
1410,2013,0.8358765031962377,0.1792744002590952,0.03442765389919925,0.2710598737627098,0.42340845252307235,274,1030001792.0,-0.002214143,-0.00094515237,-0.0012876141545490327,0.67367506,0.0,1.1963489776015765,0.06453019166904495,-0.08034343411720474,0.0,0.027458515018224716,0.0,0.017954419386849864,0.07415233030968976,0.15119683008186777,output-competition counterfactuals,observed,,,,
1410,2014,0.826698538745316,0.19031517430059125,0.03834337476982207,0.30426097391769763,0.4450826061218081,250,1117582336.0,-0.00039583072,-0.00084209704,-0.0008053348170333763,0.67367506,0.0,1.2096307821200512,-0.009177964450921783,0.01104077404149606,0.0,0.026651719585061073,0.0,0.0,0.04969459974975722,0.12515640978976103,output-competition counterfactuals,observed,,,,
1410,2015,0.8431165693732927,0.17065005133084477,0.03590752631738916,0.2871973460955884,0.4388976710130013,241,1073277184.0,-0.00034863877,-0.0005057389,-0.0017692123014754202,0.67367506,0.0,1.1860756108058963,0.016418030627976754,-0.019665122969746485,0.0,0.029228119179606438,0.0,0.0,0.03014251028280196,0.11658243534177454,output-competition counterfactuals,observed,,,,
1410,2016,0.7948109621409303,0.22965097607330487,0.037974386016166616,0.2815454384373789,0.45031396322426753,250,1145259648.0,0.00049754605,-0.0013173977,-0.0007207492936842641,0.67367506,1.0,1.258160805062836,-0.048305607232362435,0.059000924742460104,0.6736750602722168,0.03284607082605362,-2.9694843509599222e-05,0.0,0.04596309876081238,0.12908326068860868,output-competition counterfactuals,observed,,,,
1410,2017,0.7272757842210333,0.3184495278234476,0.055943670916487824,0.3309979388408486,0.4776192660405208,260,1132353280.0,-0.003818198,-0.00022907423,-0.0009228318314455919,0.67367506,1.0,1.3749942204814019,-0.06753517791989694,0.08879855175014273,0.6736750602722168,0.03469500318169594,0.0,0.0007849606626333168,0.05377393307415758,0.12492305688969829,output-competition counterfactuals,observed,,,,
1410,2018,0.7597506472799223,0.27476499522123793,0.07403492557460613,0.35688609398315085,0.5095316772820282,257,769238976.0,-0.00062371325,-0.00079026667,-0.00043337636029150417,0.67367506,1.0,1.316221320218975,0.032474863058888914,-0.04368453260220967,0.6736750602722168,0.034482456743717194,0.0,0.0,0.06270208371801485,0.16705869869726558,output-competition counterfactuals,observed,,,,
1410,2019,0.7894539781605543,0.23641373937239255,0.05022900197694094,0.3196956710449861,0.4933874062044122,255,767448640.0,-0.0037306463,-0.00056119007,0.00012299664417092515,0.67367506,1.0,1.2666982847182844,0.02970333088063204,-0.038351255848845384,0.6736750602722168,0.039827436208724976,0.0,0.0,0.04129786399880498,0.14292480033910895,output-competition counterfactuals,observed,,,,
1420,2011,0.8464399190220401,0.16671605568444292,0.13854238213404443,0.6661195343130352,0.9128854343746028,17,100610824.0,,-0.0034931137,-0.000356766662175545,0.60917085,0.0,1.1814187605369324,,,0.0,0.001964358612895012,0.03106591037395895,0.10551961922545747,0.12756578445984704,0.18392575909169223,output-competition counterfactuals,observed,,,,
1420,2012,0.890501781022844,0.11597017622876776,0.1299499104019987,0.6309767683238185,0.9205145935691339,20,94952360.0,-0.045413934,0.012206394,-0.0002366420096249211,0.60917085,0.0,1.122962380660693,0.044061862000803975,-0.05074587945567516,0.0,0.002024340908974409,0.036058534574515494,0.07543713078643777,0.1825808129767407,0.22385961561886925,output-competition counterfactuals,observed,,,,
1420,2013,0.9509703052027261,0.05027244173736792,0.1160383970468705,0.5937474036170824,0.9101869893381532,19,90546208.0,0.004426915,-0.0106458925,-0.0012876141545490327,0.60917085,0.0,1.0515575455185446,0.06046852417988202,-0.06569773449139985,0.0,0.002413844922557473,0.03077813134652435,0.07957136446951207,0.0967022835542663,0.11523442299888122,output-competition counterfactuals,observed,,,,
