isic4,year,markup_dispersion_wedge,counterfactual_label,scenario
1010,2015,0.009250841220434031,output-competition counterfactuals,no_output
1010,2016,0.028647360266383665,output-competition counterfactuals,no_output
1010,2017,0.008498185289439391,output-competition counterfactuals,no_output
1010,2018,0.0017097749883075157,output-competition counterfactuals,no_output
1010,2019,0.0010058071182113342,output-competition counterfactuals,no_output
1020,2011,0.06932794513329128,output-competition counterfactuals,no_output
1020,2012,0.03720073289971237,output-competition counterfactuals,no_output
1020,2013,0.00462602440993054,output-competition counterfactuals,no_output
1020,2014,0.020528920131089843,output-competition counterfactuals,no_output
1020,2017,0.021740561557690354,output-competition counterfactuals,no_output
1020,2018,0.01809148069196383,output-competition counterfactuals,no_output
1030,2011,0.0123157426010118,output-competition counterfactuals,no_output
1030,2012,0.021952738511451214,output-competition counterfactuals,no_output
1030,2013,0.05244178675733747,output-competition counterfactuals,no_output
1030,2014,0.05447624108718809,output-competition counterfactuals,no_output
1030,2015,0.054293339451279225,output-competition counterfactuals,no_output
1030,2016,0.07298204167747699,output-competition counterfactuals,no_output
1030,2017,0.03673273663841949,output-competition counterfactuals,no_output
1030,2018,0.025105576270173326,output-competition counterfactuals,no_output
1030,2019,0.0317295166442044,output-competition counterfactuals,no_output
1040,2011,0.0022640832736359525,output-competition counterfactuals,no_output
1040,2012,0.003902114155489669,output-competition counterfactuals,no_output
1040,2013,0.0038403906657942222,output-competition counterfactuals,no_output
1040,2014,0.001206305160169805,output-competition counterfactuals,no_output
1040,2015,0.005278597512053135,output-competition counterfactuals,no_output
1040,2016,0.008600424676193819,output-competition counterfactuals,no_output
1040,2017,0.005920917974090794,output-competition counterfactuals,no_output
1040,2018,0.005321139841784615,output-competition counterfactuals,no_output
1040,2019,0.01156746866920788,output-competition counterfactuals,no_output
1050,2011,0.07471629255610744,output-competition counterfactuals,no_output
1050,2012,0.07562069566751237,output-competition counterfactuals,no_output
1050,2013,0.1614926402960547,output-competition counterfactuals,no_output
1050,2014,0.20381778269647674,output-competition counterfactuals,no_output
1050,2015,0.10640393982526439,output-competition counterfactuals,no_output
1050,2016,0.1291047721609582,output-competition counterfactuals,no_output
1050,2017,0.04931206086766701,output-competition counterfactuals,no_output
1050,2018,0.030177807627303432,output-competition counterfactuals,no_output
1050,2019,0.10781919381180245,output-competition counterfactuals,no_output
1061,2011,0.009056482381111937,output-competition counterfactuals,no_output
1061,2012,0.010458416874544518,output-competition counterfactuals,no_output
1061,2013,0.03187378331346411,output-competition counterfactuals,no_output
1061,2014,0.023069685946883724,output-competition counterfactuals,no_output
1061,2015,0.017720632050888762,output-competition counterfactuals,no_output
1061,2016,0.01804466601906809,output-competition counterfactuals,no_output
1061,2017,0.014574634804773839,output-competition counterfactuals,no_output
1061,2018,0.01741874608300241,output-competition counterfactuals,no_output
1061,2019,0.018859722261098867,output-competition counterfactuals,no_output
1062,2011,0.00020458709518395056,output-competition counterfactuals,no_output
1062,2012,0.002816968091424673,output-competition counterfactuals,no_output
1062,2013,0.07000313820018142,output-competition counterfactuals,no_output
1062,2014,0.04109117622794558,output-competition counterfactuals,no_output
1062,2016,0.053379937905230254,output-competition counterfactuals,no_output
1062,2017,0.028289057914321274,output-competition counterfactuals,no_output
1062,2018,0.018685275679710574,output-competition counterfactuals,no_output
1062,2019,0.008418148335827443,output-competition counterfactuals,no_output
1071,2011,0.01652810059434709,output-competition counterfactuals,no_output
1071,2012,0.25721345172331067,output-competition counterfactuals,no_output
1071,2013,0.16973776532535031,output-competition counterfactuals,no_output
1071,2014,0.055048009834633524,output-competition counterfactuals,no_output
1071,2015,0.06896086968628988,output-competition counterfactuals,no_output
1071,2016,0.07813281504719896,output-competition counterfactuals,no_output
1071,2017,0.0659230471076927,output-competition counterfactuals,no_output
1071,2018,0.12349071558872145,output-competition counterfactuals,no_output
1071,2019,0.09731491374736878,output-competition counterfactuals,no_output
1072,2016,0.007001946970641695,output-competition counterfactuals,no_output
1072,2017,0.00462304965806964,output-competition counterfactuals,no_output
1072,2018,0.009745983447821165,output-competition counterfactuals,no_output
1072,2019,0.0013652557852201228,output-competition counterfactuals,no_output
1073,2011,0.07077270078701485,output-competition counterfactuals,no_output
1073,2012,0.09724065708446743,output-competition counterfactuals,no_output
1073,2013,0.12888987958601095,output-competition counterfactuals,no_output
1073,2014,0.04048006964149758,output-competition counterfactuals,no_output
1073,2015,0.05824694768739819,output-competition counterfactuals,no_output
1073,2016,0.06062013671830846,output-competition counterfactuals,no_output
1073,2017,0.034844841937628435,output-competition counterfactuals,no_output
1073,2018,0.05749836798610127,output-competition counterfactuals,no_output
1073,2019,0.04873495531629549,output-competition counterfactuals,no_output
1079,2011,0.047943053298781256,output-competition counterfactuals,no_output
1079,2012,0.06066380802104768,output-competition counterfactuals,no_output
1079,2013,0.07761397620792697,output-competition counterfactuals,no_output
1079,2014,0.07922901095482057,output-competition counterfactuals,no_output
1079,2015,0.07731261054408348,output-competition counterfactuals,no_output
1079,2016,0.07096808331633875,output-competition counterfactuals,no_output
1079,2017,0.0295693735477586,output-competition counterfactuals,no_output
1079,2018,0.0726617492667702,output-competition counterfactuals,no_output
1079,2019,0.06750874226984498,output-competition counterfactuals,no_output
1080,2011,0.018257133330989453,output-competition counterfactuals,no_output
1080,2012,0.023286963397350265,output-competition counterfactuals,no_output
1080,2013,0.011437446306888133,output-competition counterfactuals,no_output
1080,2014,0.008509843395950692,output-competition counterfactuals,no_output
1080,2015,0.01009659544717372,output-competition counterfactuals,no_output
1080,2016,0.013382372753275473,output-competition counterfactuals,no_output
1080,2017,0.009314183331498773,output-competition counterfactuals,no_output
1080,2018,0.017365750979961517,output-competition counterfactuals,no_output
1080,2019,0.009179623932612607,output-competition counterfactuals,no_output
1103,2011,0.0001514070893562251,output-competition counterfactuals,no_output
1103,2014,0.13083398269076457,output-competition counterfactuals,no_output
1103,2016,0.040926637588687274,output-competition counterfactuals,no_output
1104,2011,0.01220745621445118,output-competition counterfactuals,no_output
1104,2012,0.06650940830250485,output-competition counterfactuals,no_output
1104,2013,0.12124389176287327,output-competition counterfactuals,no_output
1104,2014,0.05392312106473167,output-competition counterfactuals,no_output
1104,2015,0.07431960407714006,output-competition counterfactuals,no_output
1104,2016,0.04218530905876521,output-competition counterfactuals,no_output
1104,2017,0.04816324646683058,output-competition counterfactuals,no_output
1104,2018,0.031218400496375386,output-competition counterfactuals,no_output
1104,2019,0.0242934459561951,output-competition counterfactuals,no_output
1200,2014,0.0001342220103511013,output-competition counterfactuals,no_output
1200,2015,0.00671027931461782,output-competition counterfactuals,no_output
1200,2016,0.001324106798602197,output-competition counterfactuals,no_output
1200,2017,0.0014673639034294803,output-competition counterfactuals,no_output
1200,2018,0.0034762232105949526,output-competition counterfactuals,no_output
1200,2019,0.0016748600473997582,output-competition counterfactuals,no_output
1311,2011,0.022037342925487865,output-competition counterfactuals,no_output
1311,2012,0.01904526328394044,output-competition counterfactuals,no_output
1311,2013,0.003395061680204793,output-competition counterfactuals,no_output
1311,2014,0.007103536468384368,output-competition counterfactuals,no_output
1311,2015,0.007251816505157514,output-competition counterfactuals,no_output
1311,2016,0.013270691426573422,output-competition counterfactuals,no_output
1311,2017,0.020975350692756637,output-competition counterfactuals,no_output
1311,2018,0.015538582144331256,output-competition counterfactuals,no_output
1311,2019,0.020714079184462157,output-competition counterfactuals,no_output
1312,2011,0.02625224744700789,output-competition counterfactuals,no_output
1312,2012,0.032573695766938374,output-competition counterfactuals,no_output
1312,2013,0.019613910746172046,output-competition counterfactuals,no_output
1312,2014,0.028132091266332884,output-competition counterfactuals,no_output
1312,2015,0.01828379050979032,output-competition counterfactuals,no_output
1312,2016,0.04416617457670261,output-competition counterfactuals,no_output
1312,2017,0.039606637493264624,output-competition counterfactuals,no_output
1312,2018,0.027393506393747626,output-competition counterfactuals,no_output
1312,2019,0.06036301668363295,output-competition counterfactuals,no_output
1313,2011,0.028610624042014705,output-competition counterfactuals,no_output
1313,2012,0.013979927368490179,output-competition counterfactuals,no_output
1313,2013,0.01874219489320917,output-competition counterfactuals,no_output
1313,2014,0.02028024483196339,output-competition counterfactuals,no_output
1313,2015,0.01696581537510965,output-competition counterfactuals,no_output
1313,2016,0.04121233617278901,output-competition counterfactuals,no_output
1313,2017,0.04553965099624141,output-competition counterfactuals,no_output
1313,2018,0.04444920448634947,output-competition counterfactuals,no_output
1313,2019,0.06442948151828465,output-competition counterfactuals,no_output
1391,2011,0.0246770171192456,output-competition counterfactuals,no_output
1391,2012,0.03782314426224266,output-competition counterfactuals,no_output
1391,2013,0.049428517905358155,output-competition counterfactuals,no_output
1391,2014,0.0430572588783675,output-competition counterfactuals,no_output
1391,2015,0.05453534040154366,output-competition counterfactuals,no_output
1391,2016,0.054093404072940526,output-competition counterfactuals,no_output
1391,2017,0.05373439727697409,output-competition counterfactuals,no_output
1391,2018,0.07087027494005185,output-competition counterfactuals,no_output
1391,2019,0.05603433132213529,output-competition counterfactuals,no_output
1392,2011,0.023629569751735555,output-competition counterfactuals,no_output
1392,2012,0.05980106604722753,output-competition counterfactuals,no_output
1392,2013,0.02771742505598166,output-competition counterfactuals,no_output
1392,2014,0.037787454780967684,output-competition counterfactuals,no_output
1392,2015,0.04120235023801859,output-competition counterfactuals,no_output
1392,2016,0.049027781388749955,output-competition counterfactuals,no_output
1392,2017,0.055248659784635355,output-competition counterfactuals,no_output
1392,2018,0.037685300312357534,output-competition counterfactuals,no_output
1392,2019,0.044259032930081384,output-competition counterfactuals,no_output
1393,2011,0.04408544818713489,output-competition counterfactuals,no_output
1393,2012,0.070985178163161,output-competition counterfactuals,no_output
1393,2013,0.02473523055742195,output-competition counterfactuals,no_output
1393,2014,0.008180222111284805,output-competition counterfactuals,no_output
1393,2015,0.004762173849134805,output-competition counterfactuals,no_output
1393,2016,0.014472558641445933,output-competition counterfactuals,no_output
1393,2017,0.014393371621270306,output-competition counterfactuals,no_output
1393,2018,0.01954896107109277,output-competition counterfactuals,no_output
1393,2019,0.016050698105435402,output-competition counterfactuals,no_output
1394,2011,0.012380441433878595,output-competition counterfactuals,no_output
1394,2012,0.0032473650497537175,output-competition counterfactuals,no_output
1394,2013,0.0006609463664421339,output-competition counterfactuals,no_output
1394,2014,0.0051159988680111864,output-competition counterfactuals,no_output
1394,2015,0.001251174418715524,output-competition counterfactuals,no_output
1394,2016,0.0029271870551844654,output-competition counterfactuals,no_output
1394,2017,0.0533760032023116,output-competition counterfactuals,no_output
1394,2018,0.006633110081362146,output-competition counterfactuals,no_output
1394,2019,0.0164942807336434,output-competition counterfactuals,no_output
1399,2011,0.07821403571106272,output-competition counterfactuals,no_output
1399,2012,0.13290323875567114,output-competition counterfactuals,no_output
1399,2013,0.037281700697205516,output-competition counterfactuals,no_output
1399,2014,0.05788363290367055,output-competition counterfactuals,no_output
1399,2015,0.057534691338144164,output-competition counterfactuals,no_output
1399,2016,0.12844787663235957,output-competition counterfactuals,no_output
1399,2017,0.04686838964517136,output-competition counterfactuals,no_output
1399,2018,0.04969144272214329,output-competition counterfactuals,no_output
1399,2019,0.12348688112386307,output-competition counterfactuals,no_output
1410,2011,0.25752543921967,output-competition counterfactuals,no_output
1410,2012,0.3754390139709703,output-competition counterfactuals,no_output
1410,2013,0.18574754172452418,output-competition counterfactuals,no_output
1410,2014,0.23728757894270538,output-competition counterfactuals,no_output
1410,2015,0.1682112844742121,output-competition counterfactuals,no_output
1410,2016,0.17561478757543253,output-competition counterfactuals,no_output
1410,2017,0.20806443178419048,output-competition counterfactuals,no_output
1410,2018,0.12262575485240008,output-competition counterfactuals,no_output
1410,2019,0.10546792563789326,output-competition counterfactuals,no_output
1420,2011,0.03617468338367625,output-competition counterfactuals,no_output
1420,2012,0.011364642298455989,output-competition counterfactuals,no_output
1420,2013,0.006336284581949578,output-competition counterfactuals,no_output
1420,2014,0.011404975111786453,output-competition counterfactuals,no_output
1420,2015,0.00752040821404307,output-competition counterfactuals,no_output
1420,2016,0.008962938888034844,output-competition counterfactuals,no_output
1420,2017,0.021099415530130325,output-competition counterfactuals,no_output
1420,2018,0.019118205621190744,output-competition counterfactuals,no_output
1420,2019,0.01698345313307997,output-competition counterfactuals,no_output
1430,2011,0.08089138308426963,output-competition counterfactuals,no_output
1430,2012,0.12132271715723074,output-competition counterfactuals,no_output
1430,2013,0.045206867675181464,output-competition counterfactuals,no_output
1430,2014,0.015385936498453524,output-competition counterfactuals,no_output
1430,2015,0.011554225182544755,output-competition counterfactuals,no_output
1430,2016,0.016526091934058452,output-competition counterfactuals,no_output
1430,2017,0.013592500855881163,output-competition counterfactuals,no_output
1430,2018,0.017406684411135444,output-competition counterfactuals,no_output
1430,2019,0.013178911268214969,output-competition counterfactuals,no_output
1511,2011,0.003556536520419583,output-competition counterfactuals,no_output
1511,2012,0.01354944871803068,output-competition counterfactuals,no_output
1511,2013,0.004810159029691764,output-competition counterfactuals,no_output
1511,2014,0.010492352005934,output-competition counterfactuals,no_output
1511,2015,0.002471105469234158,output-competition counterfactuals,no_output
1511,2016,0.011254207032070375,output-competition counterfactuals,no_output
1511,2017,0.00906343999381127,output-competition counterfactuals,no_output
1511,2018,0.019356242141914042,output-competition counterfactuals,no_output
1511,2019,0.022803230362316608,output-competition counterfactuals,no_output
1512,2011,0.02596810861265431,output-competition counterfactuals,no_output
1512,2012,0.041600737049295136,output-competition counterfactuals,no_output
1512,2013,0.07635000369014885,output-competition counterfactuals,no_output
1512,2014,0.14829886534038866,output-competition counterfactuals,no_output
1512,2015,0.18732984326429641,output-competition counterfactuals,no_output
1512,2016,0.18711281906741384,output-competition counterfactuals,no_output
1512,2017,0.17788900496139107,output-competition counterfactuals,no_output
1512,2018,0.21998152321427908,output-competition counterfactuals,no_output
1512,2019,0.1425970577897131,output-competition counterfactuals,no_output
1520,2011,0.045072602793734796,output-competition counterfactuals,no_output
1520,2012,0.019288854914556206,output-competition counterfactuals,no_output
1520,2013,0.05130879718245548,output-competition counterfactuals,no_output
1520,2014,0.03676735227915006,output-competition counterfactuals,no_output
1520,2015,0.027117762809138156,output-competition counterfactuals,no_output
1520,2016,0.03146543381232244,output-competition counterfactuals,no_output
1520,2017,0.027633676927979176,output-competition counterfactuals,no_output
1520,2018,0.038183233199465094,output-competition counterfactuals,no_output
1520,2019,0.04055279552457241,output-competition counterfactuals,no_output
1610,2013,0.010363540454604822,output-competition counterfactuals,no_output
1610,2014,4.6206804451240144e-05,output-competition counterfactuals,no_output
1610,2019,0.0008212607771272901,output-competition counterfactuals,no_output
1621,2011,0.01721704851503365,output-competition counterfactuals,no_output
1621,2012,0.017116092069272858,output-competition counterfactuals,no_output
1621,2013,0.025857218681804583,output-competition counterfactuals,no_output
1621,2014,0.011834565730254773,output-competition counterfactuals,no_output
1621,2015,0.03305743311911252,output-competition counterfactuals,no_output
1621,2016,0.03644573478113238,output-competition counterfactuals,no_output
1621,2017,0.06159220521119227,output-competition counterfactuals,no_output
1621,2018,0.0800505348698731,output-competition counterfactuals,no_output
1621,2019,0.08987010376521284,output-competition counterfactuals,no_output
1622,2011,0.010145676362925203,output-competition counterfactuals,no_output
1622,2012,0.01607119129056797,output-competition counterfactuals,no_output
1622,2013,0.017215093811003092,output-competition counterfactuals,no_output
1622,2014,0.028221497459333764,output-competition counterfactuals,no_output
1622,2015,0.019275200396511837,output-competition counterfactuals,no_output
1622,2016,0.029986183458039106,output-competition counterfactuals,no_output
1622,2017,0.025576702928718345,output-competition counterfactuals,no_output
1622,2018,0.08899830685159202,output-competition counterfactuals,no_output
1622,2019,0.12470654492119071,output-competition counterfactuals,no_output
1623,2011,0.01741535682997833,output-competition counterfactuals,no_output
1623,2012,0.01555267700355724,output-competition counterfactuals,no_output
1623,2013,0.014319098839331745,output-competition counterfactuals,no_output
1623,2014,0.009285406891029578,output-competition counterfactuals,no_output
1623,2015,0.05525975720640739,output-competition counterfactuals,no_output
1623,2016,1.2913884404680636,output-competition counterfactuals,no_output
1623,2017,1.2457930635468972,output-competition counterfactuals,no_output
1623,2018,0.02249321488398924,output-competition counterfactuals,no_output
1623,2019,0.04100585761843248,output-competition counterfactuals,no_output
1629,2011,0.021477714002376195,output-competition counterfactuals,no_output
1629,2012,0.00900282901714579,output-competition counterfactuals,no_output
1629,2013,0.013365931266296389,output-competition counterfactuals,no_output
1629,2014,0.019806743375162996,output-competition counterfactuals,no_output
1629,2015,0.013116819888279084,output-competition counterfactuals,no_output
1629,2016,0.017993318715603848,output-competition counterfactuals,no_output
1629,2017,0.029497815516770748,output-competition counterfactuals,no_output
1629,2018,0.04866651822997777,output-competition counterfactuals,no_output
1629,2019,0.0511263907834851,output-competition counterfactuals,no_output
1701,2011,0.012403891908607738,output-competition counterfactuals,no_output
1701,2012,0.04208120063947839,output-competition counterfactuals,no_output
1701,2013,0.012103388370947635,output-competition counterfactuals,no_output
1701,2014,0.014851067728004127,output-competition counterfactuals,no_output
1701,2015,0.02150968992548751,output-competition counterfactuals,no_output
1701,2016,0.02750903672647037,output-competition counterfactuals,no_output
1701,2017,0.024081878690772662,output-competition counterfactuals,no_output
1701,2018,0.03587851187740529,output-competition counterfactuals,no_output
1701,2019,0.1502404687440393,output-competition counterfactuals,no_output
1702,2011,0.018200305371202565,output-competition counterfactuals,no_output
1702,2012,0.01900985525629013,output-competition counterfactuals,no_output
1702,2013,0.010781293615748602,output-competition counterfactuals,no_output
1702,2014,0.0096590596634972,output-competition counterfactuals,no_output
1702,2015,0.003973397775617926,output-competition counterfactuals,no_output
1702,2016,0.013630415340822885,output-competition counterfactuals,no_output
1702,2017,0.0058208105074025835,output-competition counterfactuals,no_output
1702,2018,0.015945045406479265,output-competition counterfactuals,no_output
1702,2019,0.02243133352856472,output-competition counterfactuals,no_output
1709,2011,0.026835815490848226,output-competition counterfactuals,no_output
1709,2012,0.020177871504448587,output-competition counterfactuals,no_output
1709,2013,0.018277502761401786,output-competition counterfactuals,no_output
1709,2014,0.028912237922841123,output-competition counterfactuals,no_output
1709,2015,0.059796029299490544,output-competition counterfactuals,no_output
1709,2016,0.028704954819836134,output-competition counterfactuals,no_output
1709,2017,0.01984226876979731,output-competition counterfactuals,no_output
1709,2018,0.024698810828206588,output-competition counterfactuals,no_output
1709,2019,0.023056816346679658,output-competition counterfactuals,no_output
1811,2011,0.24919681700355076,output-competition counterfactuals,no_output
1811,2012,0.26934780593657115,output-competition counterfactuals,no_output
1811,2013,0.09955376790778447,output-competition counterfactuals,no_output
1811,2014,0.2106536112033527,output-competition counterfactuals,no_output
1811,2015,0.5205858269099843,output-competition counterfactuals,no_output
1811,2016,0.22219486657881649,output-competition counterfactuals,no_output
1811,2017,0.28593427181306225,output-competition counterfactuals,no_output
1811,2018,0.21052036678136798,output-competition counterfactuals,no_output
1811,2019,0.15407395142123176,output-competition counterfactuals,no_output
1812,2016,0.02078185632087893,output-competition counterfactuals,no_output
1812,2017,0.02230680038721404,output-competition counterfactuals,no_output
1812,2018,0.010926220887110094,output-competition counterfactuals,no_output
1920,2011,1.2446377891500022,output-competition counterfactuals,no_output
1920,2012,0.5587404482802787,output-competition counterfactuals,no_output
1920,2013,1.2764057460361888,output-competition counterfactuals,no_output
1920,2014,1.4340587501492663,output-competition counterfactuals,no_output
1920,2015,0.5639863726620632,output-competition counterfactuals,no_output
1920,2016,0.46981611394516853,output-competition counterfactuals,no_output
1920,2017,0.24659183051108588,output-competition counterfactuals,no_output
1920,2018,0.731122931892947,output-competition counterfactuals,no_output
1920,2019,1.414795049910884,output-competition counterfactuals,no_output
2011,2011,0.05674160304241511,output-competition counterfactuals,no_output
2011,2012,0.07924821900258905,output-competition counterfactuals,no_output
2011,2013,0.07179941771405085,output-competition counterfactuals,no_output
2011,2014,0.06869462429101106,output-competition counterfactuals,no_output
2011,2015,0.0672131506022946,output-competition counterfactuals,no_output
2011,2016,0.06996874843606615,output-competition counterfactuals,no_output
2011,2017,0.06112382287421252,output-competition counterfactuals,no_output
2011,2018,0.08316190671937909,output-competition counterfactuals,no_output
2011,2019,0.09333155145504601,output-competition counterfactuals,no_output
2012,2011,0.03371874868112483,output-competition counterfactuals,no_output
2012,2012,0.02325732884497435,output-competition counterfactuals,no_output
2012,2013,0.019411480265999204,output-competition counterfactuals,no_output
2012,2014,0.06851412671330333,output-competition counterfactuals,no_output
2012,2015,0.03382667534759938,output-competition counterfactuals,no_output
2012,2016,0.004437746299222696,output-competition counterfactuals,no_output
2012,2017,0.01060094284611909,output-competition counterfactuals,no_output
2012,2018,0.02412414804987221,output-competition counterfactuals,no_output
2012,2019,0.014042022909067697,output-competition counterfactuals,no_output
2013,2011,0.005930505738468872,output-competition counterfactuals,no_output
2013,2012,0.010586479828213724,output-competition counterfactuals,no_output
2013,2013,0.023606104388755073,output-competition counterfactuals,no_output
2013,2014,0.017776020995304828,output-competition counterfactuals,no_output
2013,2015,0.010998920812795625,output-competition counterfactuals,no_output
2013,2016,0.019565834557894513,output-competition counterfactuals,no_output
2013,2017,0.02748192794209688,output-competition counterfactuals,no_output
2013,2018,0.027014044632531993,output-competition counterfactuals,no_output
2013,2019,0.021428451061758752,output-competition counterfactuals,no_output
2021,2011,0.09629335631971589,output-competition counterfactuals,no_output
2021,2012,0.07187360322940065,output-competition counterfactuals,no_output
2021,2013,0.0582851801936079,output-competition counterfactuals,no_output
2021,2014,0.06015143339795922,output-competition counterfactuals,no_output
2021,2015,0.08070157634385168,output-competition counterfactuals,no_output
2021,2016,0.16602885146709725,output-competition counterfactuals,no_output
2021,2017,0.11019868807221687,output-competition counterfactuals,no_output
2021,2018,0.08542671611403502,output-competition counterfactuals,no_output
2021,2019,0.08232513314318006,output-competition counterfactuals,no_output
2022,2011,0.08477497193046128,output-competition counterfactuals,no_output
2022,2012,0.08037737114282409,output-competition counterfactuals,no_output
2022,2013,0.08441927448310031,output-competition counterfactuals,no_output
2022,2014,0.06021573793757383,output-competition counterfactuals,no_output
2022,2015,0.07933566051575118,output-competition counterfactuals,no_output
2022,2016,0.09000203055492283,output-competition counterfactuals,no_output
2022,2017,0.10664911582384166,output-competition counterfactuals,no_output
2022,2018,0.07990128815865381,output-competition counterfactuals,no_output
2022,2019,0.04850640502631962,output-competition counterfactuals,no_output
2023,2011,0.14332754484943513,output-competition counterfactuals,no_output
2023,2012,0.12189016884493814,output-competition counterfactuals,no_output
2023,2013,0.7360043763877799,output-competition counterfactuals,no_output
2023,2014,0.3369604557909933,output-competition counterfactuals,no_output
2023,2015,0.31304657196679303,output-competition counterfactuals,no_output
2023,2016,0.16365505524607973,output-competition counterfactuals,no_output
2023,2017,0.1551173900231921,output-competition counterfactuals,no_output
2023,2018,0.11110399132924038,output-competition counterfactuals,no_output
2023,2019,0.11284645013885826,output-competition counterfactuals,no_output
2029,2011,0.07511939732478554,output-competition counterfactuals,no_output
2029,2012,0.10970004607217838,output-competition counterfactuals,no_output
2029,2013,0.12937317550936747,output-competition counterfactuals,no_output
2029,2014,0.12247875480390982,output-competition counterfactuals,no_output
2029,2015,0.029308254000500005,output-competition counterfactuals,no_output
2029,2016,0.0624480971576264,output-competition counterfactuals,no_output
2029,2017,0.1105001560377758,output-competition counterfactuals,no_output
2029,2018,0.10184624322585435,output-competition counterfactuals,no_output
2029,2019,0.12397019529142642,output-competition counterfactuals,no_output
2030,2011,0.0015035852026591757,output-competition counterfactuals,no_output
2030,2012,4.6936377976384315e-05,output-competition counterfactuals,no_output
2030,2013,7.585608188044395e-05,output-competition counterfactuals,no_output
2030,2019,0.002508686529625583,output-competition counterfactuals,no_output
2100,2011,0.22410729286329806,output-competition counterfactuals,no_output
2100,2012,0.22511570195132544,output-competition counterfactuals,no_output
2100,2013,0.18816577741531973,output-competition counterfactuals,no_output
2100,2014,0.12357565456976712,output-competition counterfactuals,no_output
2100,2015,0.17799847245600947,output-competition counterfactuals,no_output
2100,2016,0.055264662198585196,output-competition counterfactuals,no_output
2100,2017,0.12334329582981977,output-competition counterfactuals,no_output
2100,2018,0.11004358466793682,output-competition counterfactuals,no_output
2100,2019,0.14343404239080562,output-competition counterfactuals,no_output
2211,2011,0.0057248253653798984,output-competition counterfactuals,no_output
2211,2012,0.0020467458360166075,output-competition counterfactuals,no_output
2211,2013,0.12462824163024583,output-competition counterfactuals,no_output
2211,2014,0.008072333306174814,output-competition counterfactuals,no_output
2211,2015,0.038529269116609616,output-competition counterfactuals,no_output
2211,2016,0.028866514717771,output-competition counterfactuals,no_output
2211,2017,0.06019051361842892,output-competition counterfactuals,no_output
2211,2018,0.03177563394495272,output-competition counterfactuals,no_output
2211,2019,0.039003696694010624,output-competition counterfactuals,no_output
2219,2011,0.03187555324465561,output-competition counterfactuals,no_output
2219,2012,0.029063247783240938,output-competition counterfactuals,no_output
2219,2013,0.0244125042931408,output-competition counterfactuals,no_output
2219,2014,0.11630312547977385,output-competition counterfactuals,no_output
2219,2015,0.02132567424571513,output-competition counterfactuals,no_output
2219,2016,0.023333001820578073,output-competition counterfactuals,no_output
2219,2017,0.018627063023517437,output-competition counterfactuals,no_output
2219,2018,0.04671402099620178,output-competition counterfactuals,no_output
2219,2019,0.05989764933055633,output-competition counterfactuals,no_output
2220,2011,0.05991089438131894,output-competition counterfactuals,no_output
2220,2012,0.03123917988436226,output-competition counterfactuals,no_output
2220,2013,0.01913866424304737,output-competition counterfactuals,no_output
2220,2014,0.024569207647922177,output-competition counterfactuals,no_output
2220,2015,0.023031136732968333,output-competition counterfactuals,no_output
2220,2016,0.02802303889835845,output-competition counterfactuals,no_output
2220,2017,0.02761242121403723,output-competition counterfactuals,no_output
2220,2018,0.06316828494444016,output-competition counterfactuals,no_output
2220,2019,0.05235751327309064,output-competition counterfactuals,no_output
2310,2011,0.034718377028166394,output-competition counterfactuals,no_output
2310,2012,0.09320203746724182,output-competition counterfactuals,no_output
2310,2013,0.015956133974516215,output-competition counterfactuals,no_output
2310,2014,0.03672559066756429,output-competition counterfactuals,no_output
2310,2015,0.11688806100149444,output-competition counterfactuals,no_output
2310,2016,0.047434076249981943,output-competition counterfactuals,no_output
2310,2017,0.023128090762188504,output-competition counterfactuals,no_output
2310,2018,0.055511176122086434,output-competition counterfactuals,no_output
2310,2019,0.06455186179601631,output-competition counterfactuals,no_output
2391,2011,0.029692108553379237,output-competition counterfactuals,no_output
2391,2012,0.056461185433526816,output-competition counterfactuals,no_output
2391,2013,0.10229357370848514,output-competition counterfactuals,no_output
2391,2014,0.04943989976537397,output-competition counterfactuals,no_output
2391,2015,0.029393194988142163,output-competition counterfactuals,no_output
2391,2016,0.045939053511498046,output-competition counterfactuals,no_output
2391,2017,0.03531749487995768,output-competition counterfactuals,no_output
2391,2018,0.03973382007738856,output-competition counterfactuals,no_output
2391,2019,0.06618882715790754,output-competition counterfactuals,no_output
2392,2011,0.06512876629060914,output-competition counterfactuals,no_output
2392,2012,0.052790527429007306,output-competition counterfactuals,no_output
2392,2013,0.06844185019243262,output-competition counterfactuals,no_output
2392,2014,0.03497952701845523,output-competition counterfactuals,no_output
2392,2015,0.04290851891471382,output-competition counterfactuals,no_output
2392,2016,0.03784262580408163,output-competition counterfactuals,no_output
2392,2017,0.24926470734930878,output-competition counterfactuals,no_output
2392,2018,0.03684757006782335,output-competition counterfactuals,no_output
2392,2019,0.18236282612896237,output-competition counterfactuals,no_output
2393,2011,0.03116065007805159,output-competition counterfactuals,no_output
2393,2012,0.01763672765449964,output-competition counterfactuals,no_output
2393,2013,0.2773062354205925,output-competition counterfactuals,no_output
2393,2014,0.026904525656179557,output-competition counterfactuals,no_output
2393,2015,0.022978606015012098,output-competition counterfactuals,no_output
2393,2016,0.016808813619051795,output-competition counterfactuals,no_output
2393,2017,0.03276404439943859,output-competition counterfactuals,no_output
2393,2018,0.053331659523580356,output-competition counterfactuals,no_output
