isic4,year,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu,d_inv_mu_j_components,n_firms,dom_j,ls_pre_filled,post2016,change_IP,output_IV,Z_input,ls_pre_x_post2016,within_inv_mu_abs_share,between_inv_mu_abs_share,entry_inv_mu_abs_share,exit_inv_mu_abs_share,counterfactual_label,scenario
2910,2012,-0.24175676771765528,0.5494970378501479,3.6365621314083836e-05,0.6227585722525417,-0.314981936498735,7,4.724541e+07,0.4078727,0.0,-0.0016323758754879236,-2.6818137484951876e-05,-0.0018027261484734325,0.0,0.17096777521915013,0.3885983707412552,2.571737465398357e-05,0.4404081366649406,output-competition counterfactuals,no_output
2910,2013,0.10398510425403222,0.09923158721357934,0.0,0.14746164651400526,0.05575504495360631,6,3.2620744e+07,0.4078727,0.0,-0.001410185475833714,-0.001006044214591384,-0.000888045664908077,0.0,0.29652559907901493,0.28297039328041196,0.0,0.420504007640573,output-competition counterfactuals,no_output
2910,2014,0.5293162439842426,-0.012329734076804169,0.029464964738349975,0.0,0.5464514746457885,7,4.7782704e+07,0.4078727,0.0,0.0009986481163650751,-0.0006594497244805098,0.003350247751148672,0.0,0.9268185991844414,0.021589034901639065,0.05159236591391941,0.0,output-competition counterfactuals,no_output
2910,2015,-0.1861782439716196,0.01100646014091236,0.04114549183655361,0.04897134078926767,-0.1829976327834213,6,4.5835508e+07,0.4078727,0.0,-0.0010536214103922248,0.0009014374809339643,-0.0009982263781944667,0.0,0.6480238361591952,0.038309785133297046,0.14321361557500123,0.1704527631325066,output-competition counterfactuals,no_output
2910,2016,-0.09329059649725771,0.025218296846885223,0.0,0.026161187846788527,-0.09423348749716101,5,4.0123016e+07,0.40787274,1.0,-0.0005146674811840057,0.0003687510616146028,0.0006237536386413112,0.40787273645401,0.644850654186994,0.1743159099606976,0.0,0.1808334358523082,output-competition counterfactuals,no_output
2910,2017,0.2824814458734293,-0.039860137762556494,0.0440889240422302,0.0,0.28671023215310304,7,4.077611e+07,0.4078727,1.0,0.000466024037450552,0.00027239255723543465,-0.002202048708170423,0.4078727066516876,0.770900457124309,0.1087795282524893,0.12032001462320177,0.0,output-competition counterfactuals,no_output
2910,2018,-0.38248533878655094,0.05702266104383793,0.0,0.07936565564444496,-0.404828333387158,5,2.6353238e+07,0.40787274,1.0,0.002030738862231374,0.0017027833964675665,-0.0025059508313347583,0.40787273645401,0.7371454201823552,0.10989700564322372,0.0,0.1529575741744212,output-competition counterfactuals,no_output
2910,2019,0.3913120250696304,-0.04448887613628457,0.08187284864206203,0.02597776368572763,0.40271823388968025,6,2.7244986e+07,0.4078727,1.0,-0.0012210709974169731,0.0007015949231572449,0.0009370287426406775,0.4078727066516876,0.719784669642735,0.0818334448240737,0.1505980331221614,0.047783852411030024,output-competition counterfactuals,no_output
2920,2011,0.0,0.0,0.0,0.0,0.0,33,4.4943686e+08,0.5431812,0.0,,-0.00010300170833943412,0.001519238037036352,0.0,,,,,output-competition counterfactuals,no_output
2920,2012,-0.04429025813398595,0.3029416136491342,0.16648043921379738,0.5322219574768285,-0.10709016274788297,35,3.2687213e+08,0.5431812,0.0,-0.0001596768997842446,0.0008240678580477834,-0.001802726148473432,0.0,0.042345164002146544,0.2896373345632841,0.15916912202975228,0.5088483794048171,output-competition counterfactuals,no_output
2920,2013,0.030506756598111088,0.10657054879956819,0.17349915385555545,0.18006683712256227,0.13050962213067246,31,1.9278237e+08,0.5431812,0.0,0.00023510817845817655,-0.0005088516627438366,-0.0008880456649080769,0.0,0.06217705780034776,0.2172057573939478,0.3536156615959708,0.3670015232097336,output-competition counterfactuals,no_output
2920,2014,-0.01831286163436592,-0.0909014303558617,0.19609752204163933,0.19997358555168587,-0.11309035550027417,31,3.106789e+08,0.5431812,0.0,0.0025358169805258512,-1.887694452307187e-05,0.0033502477511486725,0.0,0.03624260991799694,0.1799011616618668,0.38809259520116623,0.3957636332189699,output-competition counterfactuals,no_output
2920,2015,-0.0069908000078507445,0.12649707380835418,0.1463222340214292,0.21151044058132779,0.05431806724060484,30,3.0108294e+08,0.5431812,0.0,-0.002624227898195386,-0.00010611877223709598,-0.0009982263781944667,0.0,0.014228592779900398,0.2574634303723174,0.2978141958285376,0.4304937810192447,output-competition counterfactuals,no_output
